departure_province,departure_fr,destination_fr,tonnage
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,2
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,3
Normandie,Rouen,Vierville,9
Normandie,Rouen,Whitby,36
Normandie,Rouen,Whitby,36
Normandie,Rouen,Whitby,36
Normandie,Rouen,Whitby,38
Normandie,Rouen,Whitby,38
Normandie,Rouen,Whitby,38
Normandie,Rouen,Whitby,42
Normandie,Rouen,Whitby,42
Normandie,Rouen,Whitby,52
Normandie,Rouen,Yarmouth,86
Normandie,Saint-Valery en Caux,Angleterre,52
Normandie,Saint-Valery en Caux,Angleterre,52
Normandie,Saint-Valery en Caux,Angleterre,64
Normandie,Saint-Valery en Caux,Angleterre,80
Normandie,Saint-Valery en Caux,Barfleur,40
Normandie,Saint-Valery en Caux,Barfleur,40
Normandie,Saint-Valery en Caux,Barfleur,40
Normandie,Saint-Valery en Caux,Bordeaux,51
Normandie,Saint-Valery en Caux,Caen ,25
Normandie,Saint-Valery en Caux,Caen ,30
Normandie,Saint-Valery en Caux,Caen ,40
Normandie,Saint-Valery en Caux,Caen ,40
Normandie,Saint-Valery en Caux,Caen ,40
Normandie,Saint-Valery en Caux,Caen ,40
Normandie,Saint-Valery en Caux,Carnac,60
Normandie,Saint-Valery en Caux,Carnac,62
Normandie,Saint-Valery en Caux,Cherbourg,60
Normandie,Saint-Valery en Caux,Cherbourg,62
Normandie,Saint-Valery en Caux,Cherbourg,68
Normandie,Saint-Valery en Caux,Courseulles,24
Normandie,Saint-Valery en Caux,Dieppe,15
Normandie,Saint-Valery en Caux,Dieppe,15
Normandie,Saint-Valery en Caux,Dieppe,15
Normandie,Saint-Valery en Caux,Dieppe,40
Normandie,Saint-Valery en Caux,Dieppe,40
Normandie,Saint-Valery en Caux,Dieppe,40
Normandie,Saint-Valery en Caux,Dieppe,40
Normandie,Saint-Valery en Caux,Dieppe,40
Normandie,Saint-Valery en Caux,Dunkerque,14
Normandie,Saint-Valery en Caux,Fécamp,20
Normandie,Saint-Valery en Caux,Fécamp,36
Normandie,Saint-Valery en Caux,Fécamp,40
Normandie,Saint-Valery en Caux,Fécamp,40
Normandie,Saint-Valery en Caux,Fécamp,40
Normandie,Saint-Valery en Caux,Fécamp,45
Normandie,Saint-Valery en Caux,Fécamp,64
Normandie,Saint-Valery en Caux,Fécamp,70
Normandie,Saint-Valery en Caux,Fécamp,70
Normandie,Saint-Valery en Caux,Harfleur,38
Normandie,Saint-Valery en Caux,Harfleur,40
Normandie,Saint-Valery en Caux,Honfleur,40
Normandie,Saint-Valery en Caux,Honfleur,40
Normandie,Saint-Valery en Caux,Honfleur,45
Normandie,Saint-Valery en Caux,Honfleur,45
Normandie,Saint-Valery en Caux,Honfleur,45
Normandie,Saint-Valery en Caux,Honfleur,45
Normandie,Saint-Valery en Caux,Honfleur,45
Normandie,Saint-Valery en Caux,Honfleur,52
Normandie,Saint-Valery en Caux,Honfleur,62
Normandie,Saint-Valery en Caux,île d'Oléron,52
Normandie,Saint-Valery en Caux,île d'Oléron,59
Normandie,Saint-Valery en Caux,île d'Oléron,68
Normandie,Saint-Valery en Caux,La Hougue,12
Normandie,Saint-Valery en Caux,La Hougue,13
Normandie,Saint-Valery en Caux,La Hougue,35
Normandie,Saint-Valery en Caux,La Rochelle,36
Normandie,Saint-Valery en Caux,La Rochelle,61
Normandie,Saint-Valery en Caux,La Rochelle,71
Normandie,Saint-Valery en Caux,La Rochelle,72
Normandie,Saint-Valery en Caux,La Rochelle,72
Normandie,Saint-Valery en Caux,La Rochelle,72
Normandie,Saint-Valery en Caux,Le Croisic,59
Normandie,Saint-Valery en Caux,Le Havre,34
Normandie,Saint-Valery en Caux,Le Havre,40
Normandie,Saint-Valery en Caux,Le Havre,40
Normandie,Saint-Valery en Caux,Le Havre,40
Normandie,Saint-Valery en Caux,Le Havre,45
Normandie,Saint-Valery en Caux,Le Havre,50
Normandie,Saint-Valery en Caux,Le Havre,52
Normandie,Saint-Valery en Caux,Le Havre,62
Normandie,Saint-Valery en Caux,Le Havre,62
Normandie,Saint-Valery en Caux,Le Havre,62
Normandie,Saint-Valery en Caux,Le Havre,70
Normandie,Saint-Valery en Caux,Le Havre,73
Normandie,Saint-Valery en Caux,Les Sables-d'Olonne,51
Normandie,Saint-Valery en Caux,Lorient,54
Normandie,Saint-Valery en Caux,Lorient,63
Normandie,Saint-Valery en Caux,Lorient,75
Normandie,Saint-Valery en Caux,Marennes,51
Normandie,Saint-Valery en Caux,Marennes,60
Normandie,Saint-Valery en Caux,Marennes,75
Normandie,Saint-Valery en Caux,Nantes,50
Normandie,Saint-Valery en Caux,Nantes,55
Normandie,Saint-Valery en Caux,Nantes,64
Normandie,Saint-Valery en Caux,Newcastle,80
Normandie,Saint-Valery en Caux,Rotterdam,34
Normandie,Saint-Valery en Caux,Rotterdam,40
Normandie,Saint-Valery en Caux,Rouen,62
Normandie,Saint-Valery en Caux,Rouen,84
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,15
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,37
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,39
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,40
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,42
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,45
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,46
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,46
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,46
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,46
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,46
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,46
Normandie,Saint-Valery en Caux,Saint-Valery en Caux,46
Normandie,Saint-Valery en Caux,Saint-Valery-sur-Somme,62
Normandie,Saint-Valery en Caux,Sunderland,50
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,40
Normandie,Saint-Valery en Caux,Touques,49
Normandie,Touques,Caen ,10
Normandie,Touques,Caen ,22
Normandie,Touques,Cherbourg,18
Normandie,Touques,Cherbourg,18
Normandie,Touques,Cherbourg,24
Normandie,Touques,Cherbourg,24
Normandie,Touques,Cherbourg,28
Normandie,Touques,Cherbourg,28
Normandie,Touques,Cherbourg,29
Normandie,Touques,Cherbourg,55
Normandie,Touques,Cherbourg,60
Normandie,Touques,Cherbourg,65
Normandie,Touques,Cherbourg,65
Normandie,Touques,Dieppe,74
Normandie,Touques,Dieppe,74
Normandie,Touques,Dieppe,74
Normandie,Touques,Dieppe,74
Normandie,Touques,Dieppe,80
Normandie,Touques,Dieppe,80
Normandie,Touques,Dieppe,80
Normandie,Touques,Dieppe,80
Normandie,Touques,Dieppe,80
Normandie,Touques,Dives,10
Normandie,Touques,Dives,10
Normandie,Touques,Dives,16
Normandie,Touques,Dives,33
Normandie,Touques,Fécamp,40
Normandie,Touques,Fécamp,40
Normandie,Touques,Fécamp,40
Normandie,Touques,Fécamp,40
Normandie,Touques,Harfleur,38
Normandie,Touques,Honfleur,22
Normandie,Touques,Honfleur,54
Normandie,Touques,La Hougue,30
Normandie,Touques,La Hougue,30
Normandie,Touques,La Hougue,8
Normandie,Touques,Le Havre,16
Normandie,Touques,Le Havre,16
Normandie,Touques,Le Havre,16
Normandie,Touques,Le Havre,18
Normandie,Touques,Le Havre,20
Normandie,Touques,Le Havre,20
Normandie,Touques,Le Havre,20
Normandie,Touques,Le Havre,20
Normandie,Touques,Le Havre,20
Normandie,Touques,Le Havre,22
Normandie,Touques,Le Havre,28
Normandie,Touques,Le Havre,30
Normandie,Touques,Le Havre,36
Normandie,Touques,Le Havre,36
Normandie,Touques,Le Havre,36
Normandie,Touques,Le Havre,36
Normandie,Touques,Le Havre,36
Normandie,Touques,Le Havre,40
Normandie,Touques,Le Havre,42
Normandie,Touques,Le Havre,45
Normandie,Touques,Le Havre,45
Normandie,Touques,Le Havre,45
Normandie,Touques,Le Havre,45
Normandie,Touques,Le Havre,45
Normandie,Touques,Le Havre,50
Normandie,Touques,Le Havre,50
Normandie,Touques,Le Havre,50
Normandie,Touques,Le Havre,50
Normandie,Touques,Le Havre,52
Normandie,Touques,Le Havre,54
Normandie,Touques,Le Havre,54
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,60
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,70
Normandie,Touques,Le Havre,9
Normandie,Touques,Le Havre,9
Normandie,Touques,Le Havre,9
Normandie,Touques,Le Havre,9
Normandie,Touques,Le Havre,9
Normandie,Touques,Le Tréport,28
Normandie,Touques,Le Tréport,30
Normandie,Touques,Pont-Audemer,25
Normandie,Touques,Rouen,35
Normandie,Touques,Rouen,35
Normandie,Touques,Rouen,40
Normandie,Touques,Rouen,40
Normandie,Touques,Rouen,40
Normandie,Touques,Rouen,46
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,50
Normandie,Touques,Rouen,52
Normandie,Touques,Rouen,52
Normandie,Touques,Rouen,54
Normandie,Touques,Rouen,54
Normandie,Touques,Rouen,54
Normandie,Touques,Rouen,56
Normandie,Touques,Rouen,56
Normandie,Touques,Rouen,56
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,60
Normandie,Touques,Rouen,70
Normandie,Touques,Rouen,70
Normandie,Touques,Rouen,70
Normandie,Touques,Rouen,70
Normandie,Touques,Rouen,72
Normandie,Touques,Rouen,75
Normandie,Touques,Rouen,75
Normandie,Touques,Rouen,78
Normandie,Touques,Rouen,78
Normandie,Touques,Rouen,78
Normandie,Touques,Rouen,78
Normandie,Touques,Rouen,78
Normandie,Touques,Rouen,78
Normandie,Touques,Rouen,80
Normandie,Touques,Rouen,80
Normandie,Touques,Rouen,80
Normandie,Touques,Rouen,80
Normandie,Touques,Rouen,80
Normandie,Touques,Rouen,80
Normandie,Touques,Rouen,80
Normandie,Touques,Rouen,82
Normandie,Touques,Rouen,82
Normandie,Touques,Rouen,84
Normandie,Touques,Rouen,91
Normandie,Touques,Rouen,91
Normandie,Touques,Rouen,94
Normandie,Touques,Rouen,94
Normandie,Touques,Rouen,94
Normandie,Touques,Rouen,95
Normandie,Touques,Rouen,95
Normandie,Touques,Rouen,95
Normandie,Touques,Rouen,95
Normandie,Touques,Rouen,95
Normandie,Touques,Rouen,95
Normandie,Touques,Rouen,95
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,40
Normandie,Touques,Saint-Valery en Caux,45
Normandie,Touques,Touques,16
Normandie,Touques,Touques,16
Picardie,Abbeville,Amsterdam,43
Picardie,Abbeville,Dieppe,30
Picardie,Abbeville,Dieppe,30
Picardie,Abbeville,La Rochelle,40
Picardie,Abbeville,La Rochelle,60
Picardie,Abbeville,La Rochelle,62
Picardie,Abbeville,La Rochelle,62
Picardie,Abbeville,La Rochelle,84
Picardie,Abbeville,La Rochelle,84
Picardie,Abbeville,La Rochelle,85
Picardie,Abbeville,La Rochelle,85
Picardie,Abbeville,La Rochelle,85
Picardie,Abbeville,Le Havre,100
Picardie,Abbeville,Le Havre,25
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,36
Picardie,Abbeville,Le Havre,40
Picardie,Abbeville,Le Havre,40
Picardie,Abbeville,Le Havre,40
Picardie,Abbeville,Le Havre,60
Picardie,Abbeville,Le Havre,60
Picardie,Abbeville,Le Havre,60
Picardie,Abbeville,Le Havre,60
Picardie,Abbeville,Le Havre,60
Picardie,Abbeville,Le Tréport,11
Picardie,Abbeville,Saint-Valery-sur-Somme,30
Picardie,Baie d'Authie,Dunkerque,40
Picardie,Baie d'Authie,Dunkerque,52
Picardie,Boulogne-sur-Mer,Abbeville,30
Picardie,Boulogne-sur-Mer,Abbeville,30
Picardie,Boulogne-sur-Mer,Abbeville,60
Picardie,Boulogne-sur-Mer,Amsterdam,113
Picardie,Boulogne-sur-Mer,Amsterdam,87
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
Picardie,Boulogne-sur-Mer,Angleterre,12
