"port_depart","outdate_fixed","port_destination","amiraute_destination","province_destination","substate_destination","homeport_state_1789_fr","homeport_toponyme_fr","homeport_province","commodity_standardized_fr","commodity_standardized2_fr","commodity_standardized3_fr","commodity_standardized4_fr","taxe_amount01","taxe_amount02","taxe_amount03","tonnage","tonnage_unit","tonnage_class","ship_flag_standardized_fr"
Marennes,1789-11-26,Dunkerque,Dunkerque,Flandre,,France,Ars-en-Ré,Aunis,Sel,,,,480,0,0,"148",tx,[101-200],français
Marennes,1789-12-03,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"65",tx,[51-100],français
Marennes,1789-12-05,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"86",tx,[51-100],français
Marennes,1789-12-05,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"83",tx,[51-100],français
Marennes,1789-12-07,Dunkerque,Dunkerque,Flandre,,France,Soubise,Aunis,Sel,,,,480,0,0,"91",tx,[51-100],français
Marennes,1789-12-07,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"112",tx,[101-200],français
Marennes,1789-12-09,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"129",tx,[101-200],français
Marennes,1789-12-11,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"31",tx,[21-50],français
Marennes,1789-12-15,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"125",tx,[101-200],français
Marennes,1789-12-17,Dunkerque,Dunkerque,Flandre,,France,Rouen,Normandie,Sel,,,,480,0,0,"120",tx,[101-200],français
Marennes,1789-12-17,Dunkerque,Dunkerque,Flandre,,France,Dunkerque,Flandre,Sel,,,,480,0,0,"150",tx,[101-200],français
Marennes,1789-12-18,Dunkerque,Dunkerque,Flandre,,France,Saint-Savinien,Saintonge,Sel,,,,480,0,0,"93",tx,[51-100],français
Marennes,1789-12-19,Dunkerque,Dunkerque,Flandre,,France,Paimpol,Bretagne,Sel,,,,480,0,0,"56",tx,[51-100],français
Marennes,1789-12-21,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"97",tx,[51-100],français
Marennes,1789-12-22,Dunkerque,Dunkerque,Flandre,,France,Dunkerque,Flandre,Sel,,,,480,0,0,"200",tx,[101-200],français
Marennes,1789-12-23,Dunkerque,Dunkerque,Flandre,,France,Dunkerque,Flandre,Sel,,,,480,0,0,"130",tx,[101-200],français
Marennes,1789-12-29,Dunkerque,Dunkerque,Flandre,,France,Le Légué,Bretagne,Sel,,,,480,0,0,"98",tx,[51-100],français
Marennes,1789-12-29,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"95",tx,[51-100],français
Marennes,1789-12-30,Dunkerque,Dunkerque,Flandre,,France,Dunkerque,Flandre,Sel,,,,480,0,0,"120",tx,[101-200],français
Noirmoutier,1789-05-09,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,360,0,0,"60",tx,[51-100],français
Noirmoutier,1789-05-28,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"36",tx,[21-50],français
Noirmoutier,1789-06-02,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,360,0,0,"60",tx,[51-100],français
Noirmoutier,1789-08-10,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,360,0,0,"80",tx,[51-100],français
Noirmoutier,1789-08-22,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"47",tx,[21-50],français
Noirmoutier,1789-09-09,Dunkerque,Dunkerque,Flandre,,France,Nantes,Bretagne,Sel,,,,360,0,0,"70",tx,[51-100],français
Noirmoutier,1789-09-09,Dunkerque,Dunkerque,Flandre,,France,Nantes,Bretagne,Sel,,,,360,0,0,"80",tx,[51-100],français
Noirmoutier,1789-09-18,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,360,0,0,"62",tx,[51-100],français
Noirmoutier,1789-09-21,Dunkerque,Dunkerque,Flandre,,France,île d'Yeu,Poitou,Sel,,,,360,0,0,"60",tx,[51-100],français
Noirmoutier,1789-09-22,Dunkerque,Dunkerque,Flandre,,France,Nantes,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Noirmoutier,1789-09-23,Dunkerque,Dunkerque,Flandre,,France,Nantes,Bretagne,Sel,,,,360,0,0,"50",tx,[21-50],français
Saint-Martin-de-Ré,1789-09-17,Dunkerque,Dunkerque,Flandre,,France,Saint-Martin-de-Ré,Aunis,Sel,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-04-02,Dieppe,Dieppe,Normandie,,France,île-de-Bréhat,Bretagne,Sel,,,,360,0,0,"76",tx,[51-100],français
Marennes,1789-04-20,Dieppe,Dieppe,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"83",tx,[51-100],français
Marennes,1789-04-29,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"96",tx,[51-100],français
Marennes,1789-08-26,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"94",tx,[51-100],français
Marennes,1789-11-24,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"164",tx,[101-200],français
Ars-en-Ré,1789-07-24,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"60",tx,[51-100],français
Ars-en-Ré,1789-08-12,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"100",tx,[51-100],français
Ars-en-Ré,1789-10-08,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"80",tx,[51-100],français
Ars-en-Ré,1789-10-21,Dieppe,Dieppe,Normandie,,France,Rouen,Normandie,Sel,,,,360,0,0,"86",tx,[51-100],français
Marennes,1789-06-08,Dieppe,Dieppe,Normandie,,France,île-de-Bréhat,Bretagne,Sel,,,,360,0,0,"77",tx,[51-100],français
Marennes,1789-06-10,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"93",tx,[51-100],français
Marennes,1789-08-21,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"103",tx,[101-200],français
Marennes,1789-08-22,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"164",tx,[101-200],français
Marennes,1789-09-09,Dieppe,Dieppe,Normandie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-09-14,Dieppe,Dieppe,Normandie,,France,Saint-Valery en Caux,Normandie,Sel,,,,360,0,0,"81",tx,[51-100],français
Les Sables-d'Olonne,1789-09-23,Côtes de Bretagne,Quimper,Bretagne,,France,Carnac,Bretagne,Sel,,,,180,0,0,"18",tx,[1-20],français
île de Bouin,1789-05-01,Côtes de Bretagne,Quimper,Bretagne,,France,Bourgneuf,Bretagne,Sel,,,,240,72,0,"40",tx,[21-50],français
Les Sables-d'Olonne,1789-08-08,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-08-20,Côtes de Bretagne,Quimper,Bretagne,,France,Carnac,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-08-24,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-08-26,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-08-26,Côtes de Bretagne,Quimper,Bretagne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,180,0,0,"2",tx,[1-20],français
Les Sables-d'Olonne,1789-08-28,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Les Sables-d'Olonne,1789-09-09,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-09-12,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Les Sables-d'Olonne,1789-09-12,Côtes de Bretagne,Quimper,Bretagne,,France,Baden,Bretagne,Sel,,,,180,0,0,"4",tx,[1-20],français
Les Sables-d'Olonne,1789-09-24,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Les Sables-d'Olonne,1789-09-24,Côtes de Bretagne,Quimper,Bretagne,,France,Arzon,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Les Sables-d'Olonne,1789-09-26,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"20",tx,[1-20],français
Les Sables-d'Olonne,1789-09-30,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Les Sables-d'Olonne,1789-10-05,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Les Sables-d'Olonne,1789-10-10,Côtes de Bretagne,Quimper,Bretagne,,France,Arzon,Bretagne,Sel,,,,180,0,0,"7",tx,[1-20],français
Saint-Gilles-sur-Vie,1789-10-14,Côtes de Bretagne,Quimper,Bretagne,,France,Arzon,Bretagne,Sel,,,,120,0,0,"7",tx,[1-20],français
Marennes,1789-10-14,Calais,Calais,Picardie,,France,Cherbourg,Normandie,Sel,,,,360,0,0,"71",tx,[51-100],français
Ars-en-Ré,1789-11-06,Calais,Calais,Picardie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"52",tx,[51-100],français
Marennes,1789-10-24,Calais,Calais,Picardie,,France,Carteret,Normandie,Sel,,,,360,0,0,"75",tx,[51-100],français
Marennes,1789-03-13,Caen ,Caen,Normandie,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"58",tx,[51-100],français
Marennes,1789-03-13,Caen ,Caen,Normandie,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"69",tx,[51-100],français
Marennes,1789-03-20,Caen ,Caen,Normandie,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"53",tx,[51-100],français
Marennes,1789-04-07,Caen ,Caen,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"54",tx,[51-100],français
Marennes,1789-04-08,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"66",tx,[51-100],français
Marennes,1789-04-08,Caen ,Caen,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"66",tx,[51-100],français
Marennes,1789-04-08,Caen ,Caen,Normandie,,France,Sarzeau,Bretagne,Sel,,,,360,0,0,"64",tx,[51-100],français
Marennes,1789-04-04,Caen ,Caen,Normandie,,France,Vannes,Bretagne,Sel,,,,360,0,0,"71",tx,[51-100],français
Marennes,1789-04-04,Caen ,Caen,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-04-10,Caen ,Caen,Normandie,,France,Sarzeau,Bretagne,Sel,,,,360,0,0,"80",tx,[51-100],français
Marennes,1789-04-25,Caen ,Caen,Normandie,,France,île d'Arz,Bretagne,Sel,,,,360,0,0,"88",tx,[51-100],français
Marennes,1789-04-15,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"58",tx,[51-100],français
Marennes,1789-04-15,Caen ,Caen,Normandie,,France,Carnac,Bretagne,Sel,,,,360,0,0,"61",tx,[51-100],français
Marennes,1789-04-16,Caen ,Caen,Normandie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-04-17,Caen ,Caen,Normandie,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"52",tx,[51-100],français
Marennes,1789-04-17,Caen ,Caen,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"52",tx,[51-100],français
Marennes,1789-05-07,Caen ,Caen,Normandie,,France,Carnac,Bretagne,Sel,,,,360,0,0,"61",tx,[51-100],français
Marennes,1789-04-17,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-04-20,Caen ,Caen,Normandie,,France,Argenton,Bretagne,Sel,,,,360,0,0,"54",tx,[51-100],français
Marennes,1789-04-20,Caen ,Caen,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"72",tx,[51-100],français
Marennes,1789-04-21,Caen ,Caen,Normandie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"63",tx,[51-100],français
Marennes,1789-04-21,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"62",tx,[51-100],français
Marennes,1789-04-23,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-04-24,Caen ,Caen,Normandie,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"68",tx,[51-100],français
Marennes,1789-04-25,Caen ,Caen,Normandie,,France,île d'Yeu,Poitou,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-04-27,Caen ,Caen,Normandie,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-04-27,Caen ,Caen,Normandie,,France,Vannes,Bretagne,Sel,,,,360,0,0,"79",tx,[51-100],français
Marennes,1789-04-27,Caen ,Caen,Normandie,,France,Carnac,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-04-28,Caen ,Caen,Normandie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"61",tx,[51-100],français
Marennes,1789-04-28,Caen ,Caen,Normandie,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"90",tx,[51-100],français
Marennes,1789-05-05,Caen ,Caen,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"72",tx,[51-100],français
Marennes,1789-05-01,Caen ,Caen,Normandie,,France,Vannes,Bretagne,Sel,,,,360,0,0,"53",tx,[51-100],français
Marennes,1789-05-01,Caen ,Caen,Normandie,,France,Carnac,Bretagne,Sel,,,,360,0,0,"58",tx,[51-100],français
Marennes,1789-05-02,Caen ,Caen,Normandie,,France,Arzon,Bretagne,Sel,,,,360,0,0,"70",tx,[51-100],français
Marennes,1789-01-12,Bordeaux,Bordeaux,Guyenne,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"64",tx,[51-100],français
Marennes,1789-05-02,Caen ,Caen,Normandie,,France,Sarzeau,Bretagne,Sel,,,,360,0,0,"72",tx,[51-100],français
Marennes,1789-05-04,Caen ,Caen,Normandie,,France,Argenton,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-05-05,Caen ,Caen,Normandie,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"68",tx,[51-100],français
Marennes,1789-05-05,Caen ,Caen,Normandie,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-05-05,Caen ,Caen,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"73",tx,[51-100],français
Marennes,1789-06-06,Bordeaux,Bordeaux,Guyenne,,France,Quiberon,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
Marennes,1789-05-05,Caen ,Caen,Normandie,,France,île d'Arz,Bretagne,Sel,,,,360,0,0,"72",tx,[51-100],français
Marennes,1789-05-06,Caen ,Caen,Normandie,,France,Carnac,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-05-06,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-05-07,Caen ,Caen,Normandie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"64",tx,[51-100],français
Marennes,1789-05-08,Caen ,Caen,Normandie,,France,Brest,Bretagne,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-05-11,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"58",tx,[51-100],français
Marennes,1789-05-12,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,240,0,0,"48",tx,[21-50],français
Marennes,1789-05-30,Caen ,Caen,Normandie,,France,Brest,Bretagne,Sel,,,,360,0,0,"62",tx,[51-100],français
Marennes,1789-06-02,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"75",tx,[51-100],français
Marennes,1789-06-09,Caen ,Caen,Normandie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"66",tx,[51-100],français
Marennes,1789-06-12,Caen ,Caen,Normandie,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"55",tx,[51-100],français
Marennes,1789-09-18,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"10",tx,[1-20],français
Soubise,1789-08-01,Boulogne-sur-Mer,Boulogne,Picardie,,France,Saint-Malo,Bretagne,Lest,Sel,Sel,Sel,360,0,0,"90",tx,[51-100],français
Ars-en-Ré,1789-08-21,Boulogne-sur-Mer,Boulogne,Picardie,,France,Cherbourg,Normandie,Sel,,,,360,0,0,"63",tx,[51-100],français
Ars-en-Ré,1789-07-29,Bordeaux,Bordeaux,Guyenne,,France,Ars-en-Ré,Aunis,Sel,,,,240,0,0,"110",tx,[101-200],français
Marennes,1789-01-12,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-01-14,Bordeaux,Bordeaux,Guyenne,,France,Côtes de Bretagne,Bretagne,Sel,,,,360,0,0,"65",tx,[51-100],français
Marennes,1789-01-16,Bordeaux,Bordeaux,Guyenne,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"71",tx,[51-100],français
Marennes,1789-01-22,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-01-22,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"42",tx,[21-50],français
Marennes,1789-07-10,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"45",tx,[21-50],français
Marennes,1789-01-31,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-02-03,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"58",tx,[51-100],français
Marennes,1789-02-10,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"32",tx,[21-50],français
Marennes,1789-02-27,Bordeaux,Bordeaux,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"61",tx,[51-100],français
Marennes,1789-03-02,Bordeaux,Bordeaux,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"52",tx,[51-100],français
Marennes,1789-03-11,Bordeaux,Bordeaux,Guyenne,,France,Saint-Briac,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-03-13,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,120,0,0,"27",tx,[21-50],français
Marennes,1789-03-13,Bordeaux,Bordeaux,Guyenne,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"54",tx,[51-100],français
Marennes,1789-03-30,Bordeaux,Bordeaux,Guyenne,,France,Arzon,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
Marennes,1789-03-30,Bordeaux,Bordeaux,Guyenne,,France,Aber-Ildut,Bretagne,Sel,,,,240,0,0,"43",tx,[21-50],français
Marennes,1789-04-02,Bordeaux,Bordeaux,Guyenne,,France,Soubise,Aunis,Sel,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-04-08,Bordeaux,Bordeaux,Guyenne,,France,Ars-en-Ré,Aunis,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-04-10,Bordeaux,Bordeaux,Guyenne,,France,Arzon,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-04-10,Bordeaux,Bordeaux,Guyenne,,France,Arzon,Bretagne,Sel,,,,180,0,0,"27",tx,[21-50],français
Marennes,1789-04-11,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-04-15,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-04-20,Bordeaux,Bordeaux,Guyenne,,France,Soubise,Aunis,Sel,,,,240,0,0,"43",tx,[21-50],français
Marennes,1789-04-22,Bordeaux,Bordeaux,Guyenne,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"53",tx,[51-100],français
Marennes,1789-04-25,Bordeaux,Bordeaux,Guyenne,,France,Locmariaquer,Bretagne,Sel,,,,180,0,0,"20",tx,[1-20],français
Marennes,1789-04-25,Bordeaux,Bordeaux,Guyenne,,France,Arzon,Bretagne,Sel,,,,240,0,0,"35",tx,[21-50],français
Marennes,1789-05-01,Bordeaux,Bordeaux,Guyenne,,France,Carnac,Bretagne,Sel,,,,180,0,0,"25",tx,[21-50],français
Marennes,1789-05-01,Bordeaux,Bordeaux,Guyenne,,France,Plouharnel,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-05-01,Bordeaux,Bordeaux,Guyenne,,France,Lorient,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
Marennes,1789-05-01,Bordeaux,Bordeaux,Guyenne,,France,La Tremblade,Saintonge,Sel,,,,240,0,0,"33",tx,[21-50],français
Marennes,1789-05-01,Bordeaux,Bordeaux,Guyenne,,France,Landerneau,Bretagne,Sel,,,,360,0,0,"54",tx,[51-100],français
Marennes,1789-05-04,Bordeaux,Bordeaux,Guyenne,,France,Arzon,Bretagne,Sel,,,,240,0,0,"43",tx,[21-50],français
Marennes,1789-05-11,Bordeaux,Bordeaux,Guyenne,,France,Nantes,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-05-11,Bordeaux,Bordeaux,Guyenne,,France,Vannes,Bretagne,Sel,,,,240,0,0,"47",tx,[21-50],français
Marennes,1789-05-14,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-05-14,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-05-14,Bordeaux,Bordeaux,Guyenne,,France,Lorient,Bretagne,Sel,,,,240,0,0,"47",tx,[21-50],français
Marennes,1789-09-11,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"26",tx,[21-50],français
Marennes,1789-05-15,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-05-20,Bordeaux,Bordeaux,Guyenne,,France,Carnac,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-05-20,Bordeaux,Bordeaux,Guyenne,,France,Brest,Bretagne,Sel,,,,240,0,0,"36",tx,[21-50],français
Marennes,1789-05-20,Bordeaux,Bordeaux,Guyenne,,France,île d'Yeu,Poitou,Sel,,,,360,0,0,"50",tx,[21-50],français
Marennes,1789-08-22,Bordeaux,Bordeaux,Guyenne,,France,île d'Arz,Bretagne,Sel,,,,240,0,0,"39",tx,[21-50],français
Marennes,1789-05-22,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"43",tx,[21-50],français
Marennes,1789-09-23,Bordeaux,Bordeaux,Guyenne,,France,Quiberon,Bretagne,Sel,,,,240,0,0,"43",tx,[21-50],français
Marennes,1789-05-23,Bordeaux,Bordeaux,Guyenne,,France,Soubise,Aunis,Sel,,,,240,0,0,"43",tx,[21-50],français
Marennes,1789-05-26,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"26",tx,[21-50],français
Marennes,1789-05-27,Bordeaux,Bordeaux,Guyenne,,France,La Tremblade,Saintonge,Sel,,,,240,0,0,"35",tx,[21-50],français
Marennes,1789-06-06,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"31",tx,[21-50],français
Marennes,1789-06-15,Bordeaux,Bordeaux,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,240,0,0,"39",tx,[21-50],français
Marennes,1789-06-16,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-06-17,Bordeaux,Bordeaux,Guyenne,,France,Douarnenez,Bretagne,Sel,,,,240,0,0,"36",tx,[21-50],français
Marennes,1789-12-05,Bordeaux,Bordeaux,Guyenne,,France,Cavernes,Guyenne,Sel,,,,240,0,0,"46",tx,[21-50],français
Marennes,1789-06-23,Bordeaux,Bordeaux,Guyenne,,France,Tonnay-Charente,Aunis,Sel,,,,240,0,0,"34",tx,[21-50],français
Tonnay-Charente,1789-06-18,Nantes,Nantes,Bretagne,,France,Rhuys,Bretagne,,,,,360,0,0,"50",tx,[21-50],français
Marennes,1789-06-25,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"31",tx,[21-50],français
Marennes,1789-06-25,Bordeaux,Bordeaux,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,240,0,0,"38",tx,[21-50],français
Marennes,1789-06-26,Bordeaux,Bordeaux,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,360,0,0,"51",tx,[51-100],français
Marennes,1789-06-26,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"27",tx,[21-50],français
Marennes,1789-07-08,Bordeaux,Bordeaux,Guyenne,,France,La Tremblade,Saintonge,Sel,,,,240,0,0,"34",tx,[21-50],français
Tonnay-Charente,1789-06-20,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,,,,,360,0,0,"100",tx,[51-100],français
Marennes,1789-07-23,Bordeaux,Bordeaux,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,240,0,0,"39",tx,[21-50],français
Marennes,1789-07-28,Bordeaux,Bordeaux,Guyenne,,,,,Sel,,,,180,0,0,"16",tx,[1-20],français
Marennes,1789-07-29,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-08-03,Bordeaux,Bordeaux,Guyenne,,France,Douarnenez,Bretagne,Sel,,,,240,0,0,"37",tx,[21-50],français
Marennes,1789-08-04,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"47",tx,[21-50],français
